,artist_name,track_name,release_date,danceability,energy,key,loudness,mode,speechiness,accousticness,instrumentalness,liveness,valence,tempo,popularity,cluster
1161,Lauv,"fuck, i'm lonely - from “13 Reasons Why: Season 3”",2020-01-16,0.8059999999999999,0.5579999999999999,9,-6.46,1,0.0683,0.48200000000000004,0.0,0.0618,0.6779999999999999,95.016,1,7
1162,Justin Bieber,Intentions,2020-02-07,0.8109999999999999,0.5529999999999999,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014,82,1
1163,Drake,Toosie Slide,2020-04-03,0.8340000000000001,0.45399999999999996,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.8370000000000001,81.618,84,5
1164,Megan Thee Stallion,Savage Remix (feat. Beyoncé),2020-04-29,0.8220000000000001,0.743,10,-4.772,0,0.28,0.016,0.0,0.127,0.636,84.459,82,1
1165,Doja Cat,Say So (feat. Nicki Minaj),2020-05-01,0.856,0.6409999999999999,11,-4.64,0,0.204,0.11900000000000001,4.97e-06,0.42700000000000005,0.745,111.00399999999999,76,1
1166,Rihanna,Don't Stop The Music,2007-01-01,0.835,0.669,6,-5.582000000000001,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.66799999999999,63,1
1167,Flume,Rushing Back,2019-09-25,0.574,0.612,0,-4.7410000000000005,1,0.0781,0.35700000000000004,0.0,0.158,0.368,136.046,71,5
1168,Post Malone,Better Now,2018-04-27,0.68,0.578,10,-5.803999999999999,1,0.04,0.331,0.0,0.135,0.341,145.03799999999998,84,5
1169,Sean Paul,Temperature,2005-09-26,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.8220000000000001,125.04,77,1
1170,Bazzi,Paradise,2019-08-09,0.8440000000000001,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,78,1
1171,DNCE,Cake By The Ocean,2016-11-18,0.774,0.753,4,-5.446000000000001,0,0.0517,0.152,0.0,0.0371,0.8959999999999999,119.00200000000001,79,1
1172,Bruno Mars,That's What I Like,2016-11-17,0.853,0.56,1,-4.961,1,0.0406,0.013000000000000001,0.0,0.0944,0.86,134.066,81,5
1173,Lizzo,Juice,2019-04-19,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,77,1
1174,Marshmello,One Thing Right,2019-06-21,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.5820000000000001,0.439,88.042,78,5
1175,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",2017-06-30,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.01799999999999,75,1
1176,Y2K,Lalala,2019-06-28,0.843,0.391,2,-7.899,1,0.0845,0.18100000000000002,0.0,0.13699999999999998,0.496,129.972,81,5
1177,Portugal. The Man,Feel It Still,2017-06-16,0.8009999999999999,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,78,1
1178,Panic! At The Disco,High Hopes,2018-06-22,0.579,0.904,5,-2.7289999999999996,1,0.0618,0.193,0.0,0.064,0.6809999999999999,82.014,84,1
1179,OutKast,Hey Ya! - Radio Mix / Club Mix,2003-09-23,0.7190000000000001,0.9670000000000001,0,-2.435,1,0.0552,0.0588,0.00024900000000000004,0.20600000000000002,0.9640000000000001,79.505,4,7
1180,Katy Perry,Never Really Over,2019-05-31,0.77,0.882,8,-4.792,1,0.0602,0.19399999999999998,0.0,0.316,0.385,99.991,78,5
1181,Pharrell Williams,"Happy - From ""Despicable Me 2""",2014-03-03,0.647,0.8220000000000001,5,-4.662,0,0.183,0.21899999999999997,0.0,0.0908,0.9620000000000001,160.019,12,3
1182,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",2011-06-17,0.6709999999999999,0.9390000000000001,8,-3.2060000000000004,1,0.161,0.192,0.0,0.298,0.529,129.023,79,3
1183,Jessie J,Bang Bang,2014-10-13,0.706,0.7829999999999999,0,-3.4410000000000003,0,0.1,0.315,0.0,0.373,0.7390000000000001,150.045,41,3
1184,Cardi B,I Like It,2018-04-06,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.37200000000000005,0.65,136.048,82,1
1185,Michael Jackson,Billie Jean,1982-11-30,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,83,1
1186,benny blanco,Eastside (with Halsey & Khalid),2018-07-12,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.11599999999999999,0.319,89.391,79,0
1187,Drake,In My Feelings,2018-06-29,0.835,0.626,1,-5.832999999999999,1,0.125,0.0589,5.9999999999999995e-05,0.396,0.35,91.03,79,5
1188,Flo Rida,Wild Ones (feat. Sia),2012-06-22,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.43700000000000006,127.075,76,1
1189,Ava Max,Sweet but Psycho,2018-08-17,0.7190000000000001,0.7040000000000001,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,62,5
1190,Jason Derulo,Want to Want Me,2015-05-29,0.775,0.68,0,-5.507999999999999,0,0.0629,0.009059999999999999,0.0,0.109,0.6559999999999999,114.025,76,1
1191,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),1987-06-02,0.7090000000000001,0.8240000000000001,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,82,5
1192,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,2017-03-02,0.703,0.868,7,-4.6610000000000005,0,0.0291,0.15,0.132,0.10400000000000001,0.733,121.03,77,1
1193,Meghan Trainor,Me Too,2017-05-12,0.934,0.6940000000000001,11,-5.849,0,0.10099999999999999,0.0962,1.2e-06,0.478,0.835,123.829,72,1
1194,blackbear,hot girl bummer,2019-08-23,0.778,0.5589999999999999,6,-7.109,0,0.0776,0.128,0.0,0.39899999999999997,0.6779999999999999,129.989,53,1
1195,MGMT,Kids,2007-12-14,0.451,0.9309999999999999,9,-3.8710000000000004,1,0.0719,0.0007599999999999999,0.0049,0.361,0.172,122.961,78,3
1196,Minus the Bear,Pachuca Sunrise,2005-08-23,0.469,0.877,11,-5.729,0,0.0347,0.0277,0.00165,0.366,0.71,154.983,50,3
1197,Miike Snow,Black & Blue,2009-01-01,0.665,0.7929999999999999,5,-3.888,0,0.0302,0.0166,0.000215,0.113,0.475,135.011,51,1
1198,Empire of the Sun,Walking On A Dream,2008-10-03,0.871,0.701,5,-5.593999999999999,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,76,1
1199,Edward Sharpe & The Magnetic Zeros,40 Day Dream - 2019 - Remaster,2009-07-07,0.56,0.6809999999999999,2,-4.875,1,0.0485,0.102,0.0,0.0573,0.645,81.991,59,5
1200,Animal Collective,My Girls,2009-01-20,0.508,0.953,4,-6.031000000000001,0,0.0806,0.256,0.0445,0.929,0.555,119.973,55,4
1201,The Apples In Stereo,Energy,2007-02-06,0.19899999999999998,0.866,6,-4.88,1,0.0926,0.0803,6.46e-06,0.435,0.684,209.905,42,3
1202,Frou Frou,Let Go,2002-01-01,0.524,0.5589999999999999,5,-8.318999999999999,1,0.0298,0.185,5.94e-05,0.14,0.20199999999999999,140.043,58,0
1203,Arcade Fire,Wake Up,2004-06-16,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.11800000000000001,0.29,139.361,66,3
1204,Architecture In Helsinki,Frenchy I'm Faking,2005-04-05,0.433,0.527,0,-5.827999999999999,1,0.0615,0.534,0.007409999999999999,0.265,0.518,169.092,32,0
1205,Arctic Monkeys,Fluorescent Adolescent,2007-04-24,0.6459999999999999,0.813,6,-5.29,0,0.0288,0.0017800000000000001,2.26e-05,0.14400000000000002,0.821,112.115,68,1
1206,Bat For Lashes,Daniel,2009-01-12,0.593,0.6579999999999999,8,-8.392999999999999,0,0.0364,0.0118,0.0204,0.13699999999999998,0.42200000000000004,135.053,55,5
1207,Beach House,Master of None,2006-10-03,0.49200000000000005,0.344,5,-15.259,1,0.0259,0.674,0.531,0.0933,0.247,86.485,61,6
1208,Beck,Girl,2005-01-01,0.685,0.677,3,-6.5520000000000005,1,0.11,0.0549,0.0033200000000000005,0.285,0.855,149.421,51,3
1209,Belle & Sebastian,Another Sunny Day,2006-02-07,0.402,0.785,8,-5.441,1,0.0419,0.00343,0.0,0.0624,0.838,156.108,44,3
1210,Bloc Party,This Modern Love,2005-03-22,0.45299999999999996,0.938,0,-5.343999999999999,1,0.0386,0.0030600000000000002,0.00318,0.132,0.261,160.005,50,3
1211,Blonde Redhead,For the Damaged Coda,2000-06-06,0.499,0.46799999999999997,0,-9.995,0,0.0396,0.795,0.88,0.0899,0.0763,141.463,61,6
1212,Bombay Bicycle Club,Always Like This,2009-01-01,0.659,0.591,1,-6.712999999999999,1,0.0313,0.441,0.0008609999999999999,0.0862,0.7070000000000001,121.14,65,5
1213,Bon Iver,Blood Bank,2009-01-20,0.49,0.371,7,-11.898,1,0.0326,0.96,0.0233,0.11599999999999999,0.255,116.833,0,0
1214,The Books,Cello Song,2009-02-16,0.669,0.36700000000000005,1,-15.674000000000001,1,0.0383,0.7440000000000001,0.851,0.105,0.518,117.353,41,6
1215,The Bravery,An Honest Mistake,2005-01-01,0.465,0.883,2,-4.2589999999999995,0,0.0297,3.29e-06,0.506,0.10099999999999999,0.644,140.047,52,6
1216,Bright Eyes,First Day Of My Life,2005-01-25,0.46799999999999997,0.201,4,-17.024,1,0.0388,0.915,8.28e-05,0.0952,0.38299999999999995,94.42200000000001,70,0
1217,Camera Obscura,French Navy,2009-04-20,0.434,0.853,2,-4.05,1,0.0432,0.0105,0.0,0.214,0.6679999999999999,136.997,53,3
1218,Cold War Kids,Hang Me Up To Dry,2007-05-11,0.509,0.922,9,-2.823,0,0.031,0.0219,0.00117,0.496,0.645,92.5,62,1
1219,Copeland,Coffee,2003-01-01,0.607,0.449,7,-10.08,1,0.0271,0.537,2.7000000000000002e-05,0.214,0.0931,131.825,39,0
1220,Crystal Castles,Crimewave,2008-03-18,0.746,0.691,4,-7.5329999999999995,0,0.0403,0.184,0.0259,0.205,0.888,119.98200000000001,67,1
1221,CSS,"Music Is My Hot, Hot Sex",2006-07-11,0.741,0.7170000000000001,8,-5.577999999999999,0,0.0446,0.016,0.00126,0.0607,0.899,100.01100000000001,33,1
1222,Cut Copy,Lights & Music,2008-01-01,0.606,0.935,10,-4.388999999999999,0,0.0417,0.0696,0.152,0.408,0.631,125.99700000000001,9,1
1223,The Dandy Warhols,We Used To Be Friends,2003-01-01,0.7120000000000001,0.665,6,-4.878,0,0.0266,7.18e-05,0.192,0.306,0.594,105.28399999999999,55,1
1224,Death Cab for Cutie,Soul Meets Body,2005-08-29,0.621,0.853,2,-5.735,0,0.0253,0.0767,3.26e-06,0.0893,0.7140000000000001,128.142,60,1
1225,Dido,White Flag,2003-09-29,0.512,0.531,5,-6.789,1,0.0402,0.33,3.5000000000000004e-06,0.0811,0.302,169.951,59,0
1226,Dirty Projectors,Stillness Is The Move,2009-06-09,0.569,0.542,0,-5.784,1,0.134,0.109,4.38e-06,0.204,0.53,76.309,39,5
1227,Copeland,Pin Your Wings,2005-03-22,0.521,0.853,2,-7.642,1,0.0463,9.19e-05,3.4200000000000005e-05,0.374,0.6759999999999999,128.106,37,3
1228,Dr. Dog,Heart It Races - Cover Version,2007-06-05,0.705,0.474,10,-13.081,1,0.0391,0.44299999999999995,0.0553,0.33799999999999997,0.7559999999999999,98.61200000000001,67,0
1229,Empire of the Sun,We Are The People,2008-01-01,0.6659999999999999,0.785,4,-5.37,0,0.0308,0.0981,0.0198,0.434,0.5489999999999999,122.973,42,1
1230,Feist,Mushaboom,2004-01-01,0.731,0.523,8,-8.731,1,0.0335,0.302,0.0020399999999999997,0.0672,0.8370000000000001,88.756,50,0
1231,Death Cab for Cutie,The New Year,2003-10-07,0.311,0.742,0,-7.843999999999999,0,0.0419,0.00386,0.00147,0.124,0.19,123.572,39,3
1232,Fiona Apple,Across the Universe,1998-10-13,0.578,0.48100000000000004,4,-10.545,1,0.0317,0.431,0.00299,0.0951,0.5479999999999999,129.881,56,0
1233,Fleet Foxes,White Winter Hymnal,2008-06-03,0.629,0.505,6,-9.663,0,0.0268,0.43799999999999994,0.0,0.243,0.711,124.92,56,0
1234,Florence + The Machine,Dog Days Are Over,2009-01-01,0.49200000000000005,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.11699999999999999,0.245,149.954,70,3
1235,Franz Ferdinand,Take Me Out,2004-01-01,0.278,0.6759999999999999,9,-8.821,1,0.0371,0.00042300000000000004,0.0008990000000000001,0.136,0.494,104.545,74,5
1236,Feist,My Moon My Man,2007-01-01,0.711,0.503,4,-8.651,0,0.0635,0.114,0.0316,0.13,0.45799999999999996,124.541,28,5
1237,Death Cab for Cutie,The Sound Of Settling,2003-01-01,0.42,0.792,6,-5.909,1,0.027999999999999997,0.00778,0.000621,0.214,0.7120000000000001,175.389,0,3
1238,Friendly Fires,Paris (Aeroplane Remix),2009-08-30,0.703,0.7190000000000001,1,-6.625,0,0.0461,0.00889,0.0962,0.0695,0.462,112.009,51,5
1239,Frightened Rabbit,Keep Yourself Warm,2007-01-01,0.261,0.5720000000000001,7,-5.48,1,0.0323,0.0036299999999999995,0.00134,0.158,0.0382,114.052,42,5
1240,Florence + The Machine,Cosmic Love,2009-01-01,0.524,0.8029999999999999,9,-5.56,0,0.0366,0.145,0.00019099999999999998,0.115,0.0827,140.003,60,3
1241,Girls,Lust For Life,2009-09-22,0.25,0.705,6,-6.044,1,0.0313,0.0101,0.377,0.128,0.45799999999999996,154.299,43,6
1242,Empire of the Sun,Half Mast,2009-01-01,0.7709999999999999,0.738,0,-4.88,1,0.0303,0.004229999999999999,0.00419,0.501,0.7609999999999999,126.98299999999999,44,7
1243,Feist,1234,2007-01-01,0.71,0.484,2,-7.415,1,0.049,0.217,3.93e-06,0.0879,0.5760000000000001,109.95100000000001,60,5
1244,Grizzly Bear,Two Weeks,2009-05-24,0.537,0.7120000000000001,5,-5.597,1,0.0286,0.289,0.005679999999999999,0.08,0.7040000000000001,159.871,69,3
1245,Hercules & Love Affair,Blind - Radio Edit,2008-02-29,0.716,0.914,7,-6.907,0,0.0341,0.00542,0.000218,0.0504,0.69,118.579,59,1
1246,Hot Chip,Ready For The Floor,2008-01-21,0.764,0.759,1,-5.443,0,0.0413,0.00903,0.0,0.0746,0.937,128.999,60,1
1247,Florence + The Machine,You've Got The Love,2009-01-01,0.574,0.7040000000000001,6,-4.72,1,0.0319,0.00455,0.0,0.107,0.368,109.999,61,5
1248,Frou Frou,Breathe In,2002-01-01,0.75,0.722,4,-7.032,1,0.0308,0.27699999999999997,0.00213,0.0627,0.759,97.493,46,5
1249,Hot Hot Heat,Bandages,2002-08-10,0.376,0.9470000000000001,4,-3.778,0,0.0902,0.00757,0.0,0.107,0.8590000000000001,150.21200000000002,43,3
1250,Imogen Heap,Goodnight and Go,2005-07-18,0.609,0.6509999999999999,1,-9.703,1,0.0302,0.35,2.51e-05,0.0794,0.505,109.98100000000001,48,0
1251,Ingrid Michaelson,The Way I Am,2007-01-01,0.877,0.259,5,-9.302,1,0.0427,0.7709999999999999,8.98e-06,0.10800000000000001,0.32,119.98899999999999,58,0
1252,James Blunt,You're Beautiful,2005-08-08,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.08800000000000001,0.45399999999999996,81.99799999999999,76,0
1253,Jason Mraz,I'm Yours,2008-05-12,0.6859999999999999,0.457,11,-8.322000000000001,1,0.0468,0.595,0.0,0.105,0.718,150.953,82,0
1254,Hot Chip,Boy From School,2006-05-22,0.631,0.863,8,-3.963,0,0.0297,0.161,5.85e-05,0.0846,0.49700000000000005,125.994,57,1
1255,Jet,Look What You've Done,2003-09-15,0.39799999999999996,0.547,0,-6.846,1,0.0261,0.414,0.00143,0.146,0.305,73.396,62,0
1256,Keane,Somewhere Only We Know,2004-01-01,0.45299999999999996,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,70,3
1257,The Killers,Mr. Brightside,2004-06-07,0.35200000000000004,0.9279999999999999,1,-3.71,1,0.0758,0.0011300000000000001,0.0,0.0987,0.239,148.026,49,3
1258,Imogen Heap,Just for Now,2005-07-18,0.44299999999999995,0.36700000000000005,3,-9.165,1,0.027999999999999997,0.815,2.34e-06,0.129,0.469,149.888,45,0
1259,Klaxons,Golden Skans,2007-01-01,0.46299999999999997,0.836,2,-2.7760000000000002,0,0.0381,0.00041799999999999997,7.38e-06,0.25,0.713,141.955,64,3
1260,The Kooks,She Moves In Her Own Way,2006-01-01,0.431,0.81,7,-5.379,1,0.066,0.276,0.0,0.0906,0.795,76.41199999999999,55,1
1261,KT Tunstall,Suddenly I See,2005-01-01,0.5870000000000001,0.767,0,-5.712999999999999,1,0.0449,0.225,0.0,0.11199999999999999,0.664,100.38,69,5
1262,La Roux,Bulletproof,2009-01-01,0.674,0.882,3,-2.7710000000000004,0,0.0477,0.00044100000000000004,6.47e-05,0.068,0.682,123.016,66,1
1263,LCD Soundsystem,Dance Yrself Clean,2010-05-17,0.7390000000000001,0.611,11,-9.829,1,0.0622,0.00557,0.725,0.04,0.794,98.00399999999999,65,6
1264,The Killers,Smile Like You Mean It,2004-06-15,0.36200000000000004,0.9790000000000001,3,-2.5810000000000004,0,0.161,0.00037799999999999997,0.0151,0.231,0.38299999999999995,125.087,57,3
1265,Imogen Heap,Hide and Seek,2006-04-08,0.452,0.179,9,-11.165,1,0.0824,0.899,0.0,0.17800000000000002,0.10300000000000001,121.488,51,0
1266,Luke Combs,She Got the Best of Me,2018-06-01,0.5329999999999999,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,76,3
1267,Scotty McCreery,This Is It,2018-03-16,0.557,0.511,8,-6.787999999999999,1,0.0291,0.254,0.0,0.099,0.602,156.042,10,0
1268,Carly Pearce,Closer To You,2020-02-14,0.6629999999999999,0.6859999999999999,4,-4.5489999999999995,0,0.0304,0.124,0.0,0.11199999999999999,0.444,111.971,61,1
1269,Billy Currington,Do I Make You Wanna,2015-06-02,0.5529999999999999,0.747,9,-5.432,1,0.0279,0.106,0.0,0.154,0.521,90.012,68,5
1270,Thomas Rhett,Marry Me,2017-09-08,0.33299999999999996,0.41200000000000003,3,-8.633,1,0.028999999999999998,0.0977,0.0,0.113,0.474,85.02799999999999,71,0
1271,Brett Young,Here Tonight,2018-09-14,0.517,0.7759999999999999,11,-5.271,1,0.0362,0.0144,0.0,0.113,0.44799999999999995,96.00200000000001,0,7
1272,Chris Lane,Take Back Home Girl (Feat. Tori Kelly),2017-09-29,0.494,0.78,11,-3.825,1,0.064,0.368,0.0,0.0921,0.664,159.708,0,3
1273,Morgan Wallen,Up Down (Feat. Florida Georgia Line),2017-10-06,0.59,0.8809999999999999,6,-2.898,1,0.0349,0.0913,0.0,0.157,0.7340000000000001,129.928,0,7
1274,Jason Aldean,Any Ol' Barstool,2016-10-07,0.536,0.722,4,-4.163,1,0.0284,0.312,0.0,0.11699999999999999,0.499,143.78,48,3
1275,Luke Combs,Beautiful Crazy,2018-05-04,0.552,0.402,11,-7.431,1,0.0262,0.6759999999999999,0.0,0.0928,0.382,103.31299999999999,0,0
1276,Russell Dickerson,Blue Tacoma,2016-10-24,0.45799999999999996,0.894,9,-4.9030000000000005,1,0.0398,0.0209,0.0,0.221,0.7170000000000001,160.125,0,3
1277,Morgan Evans,Kiss Somebody,2017-07-21,0.49200000000000005,0.6809999999999999,6,-7.037999999999999,1,0.075,0.14300000000000002,0.0,0.19899999999999998,0.511,178.01,56,3
1278,Maren Morris,Rich,2017-03-17,0.565,0.855,5,-4.189,1,0.0557,0.0445,0.0,0.32,0.852,74.98,63,1
1279,Jason Aldean,Drowns The Whiskey (feat. Miranda Lambert),2018-04-13,0.552,0.698,8,-4.817,1,0.0306,0.294,0.000103,0.0905,0.6,90.006,64,5
1280,Luke Combs,Hurricane,2015-11-27,0.44299999999999995,0.804,10,-6.432,1,0.0406,0.0165,2.89e-06,0.18100000000000002,0.43799999999999994,151.928,0,3
1281,Old Dominion,No Such Thing as a Broken Heart,2017-08-25,0.6509999999999999,0.782,8,-4.295,1,0.0718,0.295,0.0,0.107,0.945,171.987,64,3
1282,Chris Young,I'm Comin' Over,2015-11-13,0.575,0.845,10,-3.838,1,0.035,0.0282,0.0,0.0814,0.376,127.99700000000001,69,3
1283,Dustin Lynch,Good Girl,2018-05-05,0.711,0.696,7,-5.05,1,0.0871,0.16,0.0,0.17,0.6940000000000001,80.512,2,7
1284,Thomas Rhett,Remember You Young,2019-05-31,0.396,0.51,6,-6.274,1,0.0327,0.355,0.0,0.113,0.299,113.994,66,0
1285,Jason Aldean,Girl Like You,2018-04-13,0.5429999999999999,0.88,3,-4.204,0,0.0365,0.035,0.000227,0.304,0.483,144.05700000000002,65,3
1286,Chase Rice,Eyes On You,2017-11-17,0.606,0.652,9,-6.982,1,0.0281,0.32299999999999995,0.0,0.201,0.47600000000000003,97.155,73,5
1287,Dan + Shay,Tequila,2018-06-22,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,75,5
1288,Riley Green,There Was This Girl,2018-06-29,0.609,0.884,1,-4.235,1,0.034,0.0019100000000000002,0.0,0.109,0.9490000000000001,127.97399999999999,0,7
1289,Luke Combs,When It Rains It Pours,2017-06-02,0.551,0.8009999999999999,6,-5.069,1,0.0303,0.013000000000000001,6.03e-06,0.265,0.625,128.02700000000002,78,3
1290,Old Dominion,Written in the Sand,2017-07-07,0.725,0.43700000000000006,6,-9.602,1,0.0575,0.593,0.0,0.0842,0.759,83.985,0,0
1291,Kane Brown,What Ifs (feat. Lauren Alaina),2016-12-02,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976,74,1
1292,Jon Pardi,Head Over Boots,2015-09-04,0.637,0.669,7,-4.6080000000000005,1,0.0237,0.0919,0.0,0.10300000000000001,0.638,108.07799999999999,0,7
1293,Jimmie Allen,Best Shot,2017-10-06,0.629,0.46399999999999997,4,-8.72,1,0.0334,0.75,0.0,0.0853,0.523,156.05100000000002,0,0
1294,Jordan Davis,Take It From Me,2017-10-20,0.6,0.892,10,-3.117,1,0.0521,0.0291,0.0,0.35200000000000004,0.595,100.057,58,1
1295,Thomas Rhett,Craving You,2017-03-31,0.612,0.841,9,-3.795,0,0.0353,0.000907,0.0,0.37,0.499,104.986,0,7
1296,Ingrid Andress,More Hearts Than Mine,2019-04-05,0.573,0.428,0,-7.414,1,0.0263,0.11199999999999999,0.0,0.114,0.4,80.907,66,5
1297,Kenny Chesney,Get Along,2018-04-06,0.602,0.805,7,-6.079,1,0.0473,0.0997,0.0,0.172,0.322,92.40100000000001,53,5
1298,Jon Pardi,Heartache Medication,2019-05-20,0.621,0.7909999999999999,9,-3.343,1,0.0265,0.0361,0.0,0.14300000000000002,0.7340000000000001,95.075,62,1
1299,Lady A,What If I Never Get Over You,2019-05-17,0.58,0.725,0,-5.124,1,0.0273,0.016,0.0,0.107,0.369,93.014,1,7
1300,Sam Hunt,Body Like A Back Road,2017-02-01,0.732,0.45799999999999996,5,-7.225,1,0.0311,0.447,0.0,0.136,0.6609999999999999,98.93799999999999,74,0
1301,Thomas Rhett,Unforgettable,2017-09-08,0.6609999999999999,0.75,7,-5.497000000000001,1,0.0314,0.0303,0.000132,0.0849,0.828,130.077,68,1
1302,Chris Stapleton,Millionaire,2017-12-01,0.616,0.474,10,-9.607999999999999,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,69,0
1303,Maren Morris,I Could Use a Love Song,2017-03-17,0.638,0.634,6,-6.474,1,0.0468,0.214,0.0,0.0866,0.473,92.09700000000001,70,5
1304,Devin Dawson,All On Me,2018-01-19,0.634,0.6679999999999999,5,-5.4879999999999995,1,0.0291,0.14,0.0,0.21600000000000003,0.635,80.98899999999999,65,5
1305,Mitchell Tenpenny,Drunk Me,2018-02-23,0.386,0.799,2,-3.7889999999999997,1,0.0555,0.201,0.0,0.10300000000000001,0.391,86.333,1,7
1306,Lauren Alaina,Road Less Traveled,2017-01-27,0.611,0.8859999999999999,0,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,63,5
1307,Jon Pardi,Heartache On The Dance Floor,2016-05-13,0.596,0.8340000000000001,9,-4.308,1,0.0474,0.0563,0.0,0.0866,0.618,116.0,71,1
1308,Florida Georgia Line,Simple,2018-06-01,0.375,0.889,3,-3.7039999999999997,1,0.0991,0.0848,0.0,0.136,0.8809999999999999,199.669,0,3
1309,Jason Aldean,You Make It Easy,2018-01-26,0.375,0.574,7,-5.305,1,0.0315,0.14300000000000002,0.0,0.11,0.406,132.025,67,3
1310,Old Dominion,Hotel Key,2017-08-25,0.758,0.867,11,-5.087,1,0.0475,0.152,0.0,0.308,0.9640000000000001,102.01799999999999,68,1
1311,Luke Combs,Beer Never Broke My Heart,2019-05-08,0.54,0.863,1,-4.4830000000000005,1,0.0481,0.0138,0.0,0.0871,0.64,77.0,0,7
1312,Lauren Alaina,Doin' Fine,2017-01-27,0.439,0.752,8,-4.143,1,0.0375,0.11599999999999999,0.0,0.133,0.456,166.051,66,3
1313,Thomas Rhett,Die A Happy Man,2015-01-01,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.11599999999999999,0.4,166.05200000000002,74,0
1314,Matt Stell,Prayed For You,2019-05-10,0.595,0.698,9,-5.836,1,0.0361,0.0851,0.0,0.106,0.518,140.035,0,7
1315,Blake Shelton,God's Country,2019-03-29,0.5379999999999999,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.11800000000000001,0.217,139.984,73,3
1316,Lee Brice,Hard To Love,2012-04-24,0.638,0.722,9,-6.1770000000000005,1,0.0332,0.0119,0.00808,0.18899999999999997,0.469,103.01700000000001,70,5
1317,Mitchell Tenpenny,Somebody Ain't You,2018-12-14,0.5920000000000001,0.7490000000000001,11,-4.604,1,0.0483,0.0203,0.0,0.122,0.614,160.046,57,3
1318,Dan + Shay,"10,000 Hours (with Justin Bieber)",2019-10-04,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,85,5
1319,Carly Pearce,Every Little Thing,2017-10-13,0.636,0.428,0,-6.5120000000000005,1,0.0375,0.434,1.0199999999999999e-05,0.0907,0.32,139.91899999999998,62,0
1320,Granger Smith,Happens Like That,2017-05-19,0.557,0.807,7,-5.428,1,0.0825,0.18899999999999997,0.0,0.23399999999999999,0.578,81.045,0,7
1321,Eric Church,Springsteen,2011-01-01,0.6920000000000001,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,73,1
1322,Darius Rucker,Wagon Wheel,2013-01-01,0.537,0.66,9,-7.1739999999999995,1,0.0296,0.455,0.0,0.135,0.574,148.096,76,0
1323,Jordan Davis,Cool Anymore,2019-11-08,0.519,0.738,7,-5.452000000000001,1,0.0327,0.133,0.0,0.0986,0.506,155.972,61,3
1324,Dan + Shay,All To Myself,2018-05-03,0.6509999999999999,0.782,1,-4.622,1,0.0303,0.23,0.0,0.139,0.619,94.94,62,5
